,tip_name,ratio,size
9567,CY227806,0.5,2
9568,CY244063,0.5,2
9569,CY244119,0.5,2
9570,CY226495,0.5,2
9571,CY223790,0.5,2
9572,CY244035,0.5,2
9573,KY289355,0.5,2
9574,KY583617,0.5,2
9575,CY244004,0.5,2
9576,CY212778,0.5,2
9577,CY227158,0.5,2
9578,CY244049,0.5,2
9579,CY244107,0.5,2
9580,CY243908,0.5,2
9581,CY244106,0.5,2
9582,CY238354,0.5,2
9583,CY232444,0.5,2
9584,CY209104,0.5,2
9585,CY227814,0.5,2
9586,CY227718,0.5,2
9587,CY232254,0.5,2
9588,CY223942,0.5,2
9589,CY228893,0.5,2
9590,CY211747,0.5,2
9591,CY220415,0.5,2
9592,KY435826,0.5,2
9593,CY220167,0.5,2
9594,KY583692,0.5,2
9595,CY244181,0.5,2
9596,MF593743,0.5,2
9597,MF593736,0.5,2
9598,CY243929,0.5,2
9599,MF593732,0.5,2
9600,CY227294,0.5,2
9601,CY244161,0.5,2
9602,CY244173,0.5,2
9603,CY244211,0.5,2
9604,CY244038,0.5,2
9605,CY235016,0.5,2
9606,CY244060,0.5,2
9607,CY244037,0.5,2
9608,CY244277,0.5,2
9609,CY244210,0.5,2
9610,CY235009,0.5,2
9611,CY226591,0.5,2
9612,CY238282,0.5,2
9613,CY227830,0.5,2
9614,CY209096,0.5,2
9615,CY230117,0.5,2
9616,CY211882,0.5,2
9617,CY220711,0.5,2
9618,CY238811,0.5,2
9619,CY235712,0.5,2
9620,CY210512,0.5,2
9621,MF593729,0.5,2
9622,CY212370,0.5,2
9623,CY255393,0.5,2
9624,CY218110,0.5,2
9625,CY213178,0.5,2
9626,MG984297,0.5,2
9627,MG984233,0.5,2
9628,MG984281,0.5,2
9629,MG984473,0.5,2
9630,MG984118,0.5,2
9631,MG984209,0.5,2
9632,MG984201,0.5,2
9633,MG984153,0.5,2
9634,MG984134,0.5,2
9635,MG984193,0.5,2
9636,MG984513,0.5,2
9637,MG984529,0.5,2
9638,MG984385,0.5,2
9639,MG984265,0.5,2
9640,MG984170,0.5,2
9641,MG984177,0.5,2
9642,MF593727,0.5,2
9643,KY435822,0.5,2
9644,KY583683,0.5,2
9645,CY244020,0.5,2
9646,MF593738,0.5,2
9647,CY244240,0.5,2
9648,MF593726,0.5,2
9649,MF593739,0.5,2
9650,MF593728,0.5,2
9651,MH393247,0.5,2
9652,MF673288,0.5,2
9653,MF673291,0.5,2
9654,MF673286,0.5,2
9655,MF673289,0.5,2
9656,MF673283,0.5,2
9657,MH729440,0.5,2
9658,MG830893,0.5,2
9659,MF673281,0.5,2
9660,CY227590,0.5,2
9661,CY222981,0.5,2
9662,CY225246,0.5,2
9663,KY949839,0.5,2
9664,CY234248,0.5,2
9665,CY224142,0.5,2
9666,CY220703,0.5,2
9667,KY950123,0.5,2
9668,CY208976,1.0,1
9669,KY116566,1.0,1
9670,KY289073,1.0,1
9671,KX916916,1.0,1
9672,KX416416,1.0,1
9673,KY044209,1.0,1
9674,KY273052,1.0,1
9675,MF673238,1.0,1
9676,CY243559,0.75,4
9677,CY243607,0.75,4
9678,CY239896,0.75,4
9679,MG693001,0.75,4
9680,CY242046,0.75,4
9681,CY216241,0.75,4
9682,CY228749,0.75,4
9683,CY216529,0.75,4
9684,CY222037,0.75,4
9685,CY234610,0.75,4
9686,CY243896,0.75,4
9687,CY244071,0.75,4
9688,CY244064,0.75,4
9689,CY223710,0.75,4
9690,CY228613,0.75,4
9691,CY210353,0.75,4
9692,CY216617,0.75,4
9693,CY216265,0.75,4
9694,CY255553,0.75,4
9695,CY216209,0.75,4
9696,CY244273,0.75,4
9697,CY244411,0.75,4
9698,CY243972,0.75,4
9699,CY244232,0.75,4
9700,CY244099,0.75,4
9701,CY215897,0.75,4
9702,CY259279,0.75,4
9703,CY218982,1.0,3
9704,CY215849,1.0,3
9705,CY213290,1.0,3
9706,CY216729,1.0,3
9707,CY235848,1.0,3
9708,CY222925,1.0,3
9709,CY220111,1.0,3
9710,CY227182,1.0,3
9711,CY221942,1.0,3
9712,CY223133,1.0,3
9713,CY223774,1.0,3
9714,CY224078,1.0,3
9715,CY223085,1.0,3
9716,CY228845,1.0,3
9717,CY238235,1.0,3
9718,CY227174,1.0,3
9719,CY231012,1.0,3
9720,CY234184,1.0,3
9721,CY211954,1.0,3
9722,KY949642,1.0,2
9723,KY950107,1.0,2
9724,CY244050,1.0,2
9725,CY214978,1.0,2
9726,CY259127,1.0,2
9727,CY223910,1.0,2
9728,CY244045,1.0,2
9729,CY220631,1.0,2
9730,CY214218,1.0,2
9731,CY214458,1.0,2
9732,KY435817,1.0,2
9733,CY216489,1.0,2
9734,CY234176,1.0,2
9735,CY244116,1.0,2
9736,CY231057,1.0,2
9737,CY212530,1.0,2
9738,CY212418,1.0,2
9739,CY215002,1.0,2
9740,KY583620,1.0,2
9741,CY259023,1.0,2
9742,CY244055,1.0,2
9743,CY244164,1.0,2
9744,KY583623,1.0,2
9745,CY220431,1.0,2
9746,MF673267,1.0,2
9747,KY949649,1.0,2
9748,MF673255,1.0,2
9749,MF673275,1.0,2
9750,MF673264,1.0,2
9751,CY234893,1.0,2
9752,MF673265,1.0,2
9753,MF673250,1.0,2
9754,MF673245,1.0,2
9755,MF673253,1.0,2
9756,MF673256,1.0,2
9757,MF673269,1.0,2
9758,MF673266,1.0,2
9759,MF673273,1.0,2
9760,MF673242,1.0,2
9761,KY435824,1.0,2
9762,MF599417,1.0,3
9763,MF599427,1.0,3
9764,MG431382,1.0,3
9765,MG431386,1.0,3
9766,KY435827,1.0,3
9767,MG066687,1.0,3
9768,MG066691,1.0,3
9769,KY694983,1.0,3
9770,CY244125,1.0,3
9771,CY244069,1.0,3
9772,CY244023,1.0,3
9773,CY243963,1.0,3
9774,MG856325,1.0,3
9775,KY583507,1.0,3
9776,CY244250,1.0,3
9777,MF736999,1.0,3
9778,MF182514,1.0,3
9779,CY240103,1.0,3
9780,MG856331,1.0,3
9781,CY242302,1.0,3
9782,CY244689,1.0,3
9783,CY245446,1.0,3
9784,CY244697,1.0,3
9785,CY250587,1.0,3
9786,CY223902,1.0,3
9787,CY216313,1.0,3
9788,CY216345,1.0,3
9789,CY216337,1.0,3
9790,CY245078,1.0,3
9791,MG974330,1.0,3
9792,CY257965,1.0,3
9793,KY116470,1.0,3
9794,CY239657,1.0,3
9795,CY226815,1.0,3
9796,CY235030,1.0,3
9797,CY226783,1.0,3
9798,CY244272,1.0,3
9799,CY232348,1.0,3
9800,CY238465,1.0,3
9801,KY583691,1.0,3
9802,CY214946,1.0,3
9803,MH669619,1.0,3
9804,CY214538,1.0,3
9805,KY289044,1.0,3
9806,CY223862,1.0,3
9807,CY228509,1.0,2
9808,CY212810,1.0,2
9809,MH082156,1.0,2
9810,KY950159,1.0,2
9811,CY243926,1.0,2
9812,MF182530,1.0,2
9813,CY212538,1.0,2
9814,MF736988,1.0,2
9815,KY116526,1.0,2
9816,CY216329,1.0,2
9817,KY115902,1.0,2
9818,CY254977,1.0,2
9819,CY214250,1.0,2
9820,CY243874,1.0,2
9821,CY214234,1.0,2
9822,CY215697,1.0,2
9823,CY211890,1.0,2
9824,CY255409,1.0,1
9825,CY243559,0.75,4
9826,CY243607,0.75,4
9827,CY239896,0.75,4
9828,MG693001,0.75,4
9829,CY242046,0.75,4
9830,CY216241,0.75,4
9831,CY228749,0.75,4
9832,CY216529,0.75,4
9833,CY222037,0.75,4
9834,CY234610,0.75,4
9835,CY243896,0.75,4
9836,CY244071,0.75,4
9837,CY244064,0.75,4
9838,CY223710,0.75,4
9839,CY228613,0.75,4
9840,CY210353,0.75,4
9841,CY216617,0.75,4
9842,CY216265,0.75,4
9843,CY255553,0.75,4
9844,CY216209,0.75,4
9845,CY244273,0.75,4
9846,CY244411,0.75,4
9847,CY243972,0.75,4
9848,CY244232,0.75,4
9849,CY244099,0.75,4
9850,CY215897,0.75,4
9851,CY259279,0.75,4
9852,CY218982,1.0,3
9853,CY215849,1.0,3
9854,CY213290,1.0,3
9855,CY216729,1.0,3
9856,CY235848,1.0,3
9857,CY222925,1.0,3
9858,CY220111,1.0,3
9859,CY227182,1.0,3
9860,CY221942,1.0,3
9861,CY223133,1.0,3
9862,CY223774,1.0,3
9863,CY224078,1.0,3
9864,CY223085,1.0,3
9865,CY228845,1.0,3
9866,CY238235,1.0,3
9867,CY227174,1.0,3
9868,CY231012,1.0,3
9869,CY234184,1.0,3
9870,CY211954,1.0,3
9871,KY949642,1.0,2
9872,KY950107,1.0,2
9873,CY244050,1.0,2
9874,CY214978,1.0,2
9875,CY259127,1.0,2
9876,CY223910,1.0,2
9877,CY244045,1.0,2
9878,CY220631,1.0,2
9879,CY214218,1.0,2
9880,CY214458,1.0,2
9881,KY435817,1.0,2
9882,CY216489,1.0,2
9883,CY234176,1.0,2
9884,CY244116,1.0,2
9885,CY231057,1.0,2
9886,CY212530,1.0,2
9887,CY212418,1.0,2
9888,CY215002,1.0,2
9889,KY583620,1.0,2
9890,CY259023,1.0,2
9891,CY244055,1.0,2
9892,CY244164,1.0,2
9893,KY583623,1.0,2
9894,CY220431,1.0,2
9895,MF673267,1.0,2
9896,KY949649,1.0,2
9897,MF673255,1.0,2
9898,MF673275,1.0,2
9899,MF673264,1.0,2
9900,CY234893,1.0,2
9901,MF673265,1.0,2
9902,MF673250,1.0,2
9903,MF673245,1.0,2
9904,MF673253,1.0,2
9905,MF673256,1.0,2
9906,MF673269,1.0,2
9907,MF673266,1.0,2
9908,MF673273,1.0,2
9909,MF673242,1.0,2
9910,KY435824,1.0,2
9911,MF599417,1.0,3
9912,MF599427,1.0,3
9913,MG431382,1.0,3
9914,MG431386,1.0,3
9915,KY435827,1.0,3
9916,MG066687,1.0,3
9917,MG066691,1.0,3
9918,KY694983,1.0,3
9919,CY244125,1.0,3
9920,CY244069,1.0,3
9921,CY244023,1.0,3
9922,CY243963,1.0,3
9923,MG856325,1.0,3
9924,KY583507,1.0,3
9925,CY244250,1.0,3
9926,MF736999,1.0,3
9927,MF182514,1.0,3
9928,CY240103,1.0,3
9929,MG856331,1.0,3
9930,CY242302,1.0,3
9931,CY244689,1.0,3
9932,CY245446,1.0,3
9933,CY244697,1.0,3
9934,CY250587,1.0,3
9935,CY223902,1.0,3
9936,CY216313,1.0,3
9937,CY216345,1.0,3
9938,CY216337,1.0,3
9939,CY245078,1.0,3
9940,MG974330,1.0,3
9941,CY257965,1.0,3
9942,KY116470,1.0,3
9943,CY239657,1.0,3
9944,CY226815,1.0,3
9945,CY235030,1.0,3
9946,CY226783,1.0,3
9947,CY244272,1.0,3
9948,CY232348,1.0,3
9949,CY238465,1.0,3
9950,KY583691,1.0,3
9951,CY214946,1.0,3
9952,MH669619,1.0,3
9953,CY214538,1.0,3
9954,KY289044,1.0,3
9955,CY223862,1.0,3
9956,CY228509,1.0,2
9957,CY212810,1.0,2
9958,MH082156,1.0,2
9959,KY950159,1.0,2
9960,CY243926,1.0,2
9961,MF182530,1.0,2
9962,CY212538,1.0,2
9963,MF736988,1.0,2
9964,KY116526,1.0,2
9965,CY216329,1.0,2
9966,KY115902,1.0,2
9967,CY254977,1.0,2
9968,CY214250,1.0,2
9969,CY243874,1.0,2
9970,CY214234,1.0,2
9971,CY215697,1.0,2
9972,CY211890,1.0,2
9973,CY243559,0.75,4
9974,CY243607,0.75,4
9975,CY239896,0.75,4
9976,MG693001,0.75,4
9977,CY242046,0.75,4
9978,CY216241,0.75,4
9979,CY228749,0.75,4
9980,CY216529,0.75,4
9981,CY222037,0.75,4
9982,CY234610,0.75,4
9983,CY243896,0.75,4
9984,CY244071,0.75,4
9985,CY244064,0.75,4
9986,CY223710,0.75,4
9987,CY228613,0.75,4
9988,CY210353,0.75,4
9989,CY216617,0.75,4
9990,CY216265,0.75,4
9991,CY255553,0.75,4
9992,CY216209,0.75,4
9993,CY244273,0.75,4
9994,CY244411,0.75,4
9995,CY243972,0.75,4
9996,CY244232,0.75,4
9997,CY244099,0.75,4
9998,CY215897,0.75,4
9999,CY259279,0.75,4
10000,CY218982,1.0,3
10001,CY215849,1.0,3
10002,CY213290,1.0,3
10003,CY216729,1.0,3
10004,CY235848,1.0,3
10005,CY222925,1.0,3
10006,CY220111,1.0,3
10007,CY227182,1.0,3
10008,CY221942,1.0,3
10009,CY223133,1.0,3
10010,CY223774,1.0,3
10011,CY224078,1.0,3
10012,CY223085,1.0,3
10013,CY228845,1.0,3
10014,CY238235,1.0,3
10015,CY227174,1.0,3
10016,CY231012,1.0,3
10017,CY234184,1.0,3
10018,CY211954,1.0,3
10019,CY243559,0.75,4
10020,CY243607,0.75,4
10021,CY239896,0.75,4
10022,MG693001,0.75,4
10023,CY242046,0.75,4
10024,CY216241,0.75,4
10025,CY228749,0.75,4
10026,CY216529,0.75,4
10027,CY222037,0.75,4
10028,CY234610,0.75,4
10029,CY243896,0.75,4
10030,CY244071,0.75,4
10031,CY244064,0.75,4
10032,CY223710,0.75,4
10033,CY228613,0.75,4
10034,CY210353,0.75,4
10035,CY216617,0.75,4
10036,CY216265,0.75,4
10037,CY255553,0.75,4
10038,CY216209,0.75,4
10039,CY244273,0.75,4
10040,CY244411,0.75,4
10041,CY243972,0.75,4
10042,CY244232,0.75,4
10043,CY244099,0.75,4
10044,CY215897,0.75,4
10045,CY259279,0.75,4
10046,MF599417,1.0,3
10047,MF599427,1.0,3
10048,MG431382,1.0,3
10049,MG431386,1.0,3
10050,KY435827,1.0,3
10051,MG066687,1.0,3
10052,MG066691,1.0,3
10053,KY694983,1.0,3
10054,CY244125,1.0,3
10055,CY244069,1.0,3
10056,CY244023,1.0,3
10057,CY243963,1.0,3
10058,MG856325,1.0,3
10059,KY583507,1.0,3
10060,CY244250,1.0,3
10061,MF736999,1.0,3
10062,MF182514,1.0,3
10063,CY240103,1.0,3
10064,MG856331,1.0,3
10065,CY242302,1.0,3
10066,CY244689,1.0,3
10067,CY245446,1.0,3
10068,CY244697,1.0,3
10069,CY250587,1.0,3
10070,CY223902,1.0,3
10071,CY216313,1.0,3
10072,CY216345,1.0,3
10073,CY216337,1.0,3
10074,CY245078,1.0,3
10075,MG974330,1.0,3
10076,CY257965,1.0,3
10077,KY116470,1.0,3
10078,CY239657,1.0,3
10079,CY226815,1.0,3
10080,CY235030,1.0,3
10081,CY226783,1.0,3
10082,CY244272,1.0,3
10083,CY232348,1.0,3
10084,CY238465,1.0,3
10085,KY583691,1.0,3
10086,CY214946,1.0,3
10087,MH669619,1.0,3
10088,CY214538,1.0,3
10089,KY289044,1.0,3
10090,CY223862,1.0,3
10091,MF736977,0.0,1
10092,KY583618,0.0,1
10093,KY288892,0.0,1
10094,CY216737,0.0,1
10095,CY222997,0.0,1
10096,CY216633,0.0,1
10097,KY115934,0.0,1
10098,CY212490,0.0,1
10099,CY223205,0.0,1
10100,CY215130,0.0,1
10101,CY213130,0.0,1
10102,CY239912,1.0,1
10103,CY240095,1.0,1
10104,MH541014,1.0,1
10105,CY240024,1.0,1
10106,CY246966,1.0,1
10107,CY242294,1.0,1
10108,CY242286,1.0,1
10109,CY244657,1.0,1
10110,MH443539,1.0,1
10111,MH131574,1.0,1
10112,MH294955,1.0,1
10113,CY260937,1.0,1
10114,MH080283,1.0,1
10115,CY245214,1.0,1
10116,CY245438,1.0,1
10117,MG974842,1.0,1
10118,MH294828,1.0,1
10119,CY260026,1.0,1
10120,CY261161,1.0,1
10121,CY256197,1.0,1
10122,CY245310,1.0,1
10123,MH294826,1.0,1
10124,MH294735,1.0,1
10125,CY249971,1.0,1
10126,MH585940,1.0,1
10127,CY260733,1.0,1
10128,MG279262,1.0,1
10129,MH393250,1.0,1
10130,MG066689,1.0,1
10131,CY243583,1.0,1
10132,CY243631,1.0,1
10133,CY245062,1.0,1
10134,CY243591,1.0,1
10135,CY242390,1.0,1
10136,CY245126,1.0,1
10137,CY243726,1.0,1
10138,KY044202,0.6666666666666666,3
10139,KX916396,0.6666666666666666,3
10140,KY003548,0.6666666666666666,3
10141,KY003566,0.6666666666666666,3
10142,CY214474,0.6666666666666666,3
10143,KX916356,0.6666666666666666,3
10144,CY210815,0.6666666666666666,3
10145,KY116510,0.6666666666666666,3
10146,CY210393,0.6666666666666666,3
10147,CY234883,0.6666666666666666,3
10148,KY115918,0.6666666666666666,3
10149,KY115870,0.6666666666666666,3
10150,CY208752,0.6666666666666666,3
10151,CY212498,0.6666666666666666,3
10152,CY214210,0.6666666666666666,3
10153,KY289583,0.6666666666666666,3
10154,CY210171,0.6666666666666666,3
10155,CY211810,0.6666666666666666,3
10156,KY289473,0.6666666666666666,3
10157,KY116486,0.6666666666666666,3
10158,KY116342,0.6666666666666666,3
10159,CY209168,0.6666666666666666,3
10160,KX916924,0.6666666666666666,3
10161,CY216257,0.6666666666666666,3
10162,KY697318,0.6666666666666666,3
10163,CY213850,0.6666666666666666,3
10164,KY003413,0.6666666666666666,3
10165,KY697310,0.6666666666666666,3
10166,KY003379,0.5,2
10167,KY003578,0.5,2
10168,CY210237,0.5,2
10169,CY234897,0.5,2
10170,KY115966,0.5,2
10171,KX916780,0.5,2
10172,CY255385,0.5,2
10173,KX416080,0.5,2
10174,KX918028,0.5,2
10175,KX918292,0.5,2
10176,KX916788,0.5,2
10177,KX416136,0.5,2
10178,KX416624,0.5,2
10179,KX916756,0.5,2
10180,KX416920,0.5,2
10181,CY254297,0.5,2
10182,KX917852,0.5,2
10183,KY044463,0.5,2
10184,KX917700,0.5,2
10185,KX916492,0.5,2
10186,CY208337,0.5,2
10187,CY208339,0.0,1
10188,KX416848,0.0,1
10189,KX916740,0.0,1
10190,KX917796,0.0,1
10191,KX414185,0.0,1
10192,KX415448,0.0,1
10193,CY209795,0.0,1
10194,CY208286,0.0,1
10195,CY208231,0.0,1
10196,CY208346,0.0,1
10197,CY208420,0.0,1
10198,KX416072,0.0,1
10199,KX416864,0.0,1
10200,KX414753,0.0,1
10201,KX414297,0.0,1
10202,KX917140,0.0,1
10203,KX416344,0.0,1
10204,KX414113,0.0,1
10205,CY209847,0.0,1
10206,CY208259,0.0,1
10207,KX916268,0.0,1
10208,KX414497,0.0,1
10209,KX414936,0.0,1
10210,KX415352,0.0,1
10211,KY044202,0.6666666666666666,3
10212,KX916396,0.6666666666666666,3
10213,KY003548,0.6666666666666666,3
10214,KY003566,0.6666666666666666,3
10215,CY214474,0.6666666666666666,3
10216,KX916356,0.6666666666666666,3
10217,CY210815,0.6666666666666666,3
10218,KY116510,0.6666666666666666,3
10219,CY210393,0.6666666666666666,3
10220,CY234883,0.6666666666666666,3
10221,KY115918,0.6666666666666666,3
10222,KY115870,0.6666666666666666,3
10223,CY208752,0.6666666666666666,3
10224,CY212498,0.6666666666666666,3
10225,CY214210,0.6666666666666666,3
10226,KY289583,0.6666666666666666,3
10227,CY210171,0.6666666666666666,3
10228,CY211810,0.6666666666666666,3
10229,KY289473,0.6666666666666666,3
10230,KY116486,0.6666666666666666,3
10231,KY116342,0.6666666666666666,3
10232,CY209168,0.6666666666666666,3
10233,KX916924,0.6666666666666666,3
10234,CY216257,0.6666666666666666,3
10235,KY697318,0.6666666666666666,3
10236,CY213850,0.6666666666666666,3
10237,KY003413,0.6666666666666666,3
10238,KY697310,0.6666666666666666,3
10239,KY003379,0.5,2
10240,KY003578,0.5,2
10241,CY210237,0.5,2
10242,CY234897,0.5,2
10243,KY115966,0.5,2
10244,KX916780,0.5,2
10245,CY255385,0.5,2
10246,KX416080,0.5,2
10247,KX918028,0.5,2
10248,KX918292,0.5,2
10249,KX916788,0.5,2
10250,KX416136,0.5,2
10251,KX416624,0.5,2
10252,KX916756,0.5,2
10253,KX416920,0.5,2
10254,CY254297,0.5,2
10255,KX917852,0.5,2
10256,KY044463,0.5,2
10257,KX917700,0.5,2
10258,KX916492,0.5,2
10259,CY208337,0.5,2
10260,KY044202,0.6666666666666666,3
10261,KX916396,0.6666666666666666,3
10262,KY003548,0.6666666666666666,3
10263,KY003566,0.6666666666666666,3
10264,CY214474,0.6666666666666666,3
10265,KX916356,0.6666666666666666,3
10266,CY210815,0.6666666666666666,3
10267,KY116510,0.6666666666666666,3
10268,CY210393,0.6666666666666666,3
10269,CY234883,0.6666666666666666,3
10270,KY115918,0.6666666666666666,3
10271,KY115870,0.6666666666666666,3
10272,CY208752,0.6666666666666666,3
10273,CY212498,0.6666666666666666,3
10274,CY214210,0.6666666666666666,3
10275,KY289583,0.6666666666666666,3
10276,CY210171,0.6666666666666666,3
10277,CY211810,0.6666666666666666,3
10278,KY289473,0.6666666666666666,3
10279,KY116486,0.6666666666666666,3
10280,KY116342,0.6666666666666666,3
10281,CY209168,0.6666666666666666,3
10282,KX916924,0.6666666666666666,3
10283,CY216257,0.6666666666666666,3
10284,KY697318,0.6666666666666666,3
10285,CY213850,0.6666666666666666,3
10286,KY003413,0.6666666666666666,3
10287,KY697310,0.6666666666666666,3
10288,KX415776,1.0,1
10289,KX415344,1.0,1
10290,CY208165,1.0,1
10291,KX414217,1.0,1
10292,KX413721,1.0,1
10293,KX415768,1.0,1
10294,KX414449,1.0,1
10295,KX416808,1.0,1
10296,KY078597,1.0,1
10297,KX413054,1.0,1
10298,KY044323,1.0,1
10299,KX415216,1.0,1
10300,KX415136,1.0,1
10301,KX415224,1.0,1
10302,KX416672,1.0,1
10303,KY078595,1.0,1
10304,KY078598,1.0,1
10305,KY078596,1.0,1
10306,KX416352,1.0,1
10307,KX416656,1.0,1
10308,KX416664,1.0,1
10309,KX003487,1.0,1
10310,KX413489,1.0,1
10311,KU591653,1.0,1
10312,KX413801,1.0,1
10313,KU590342,1.0,1
10314,KX413086,1.0,1
10315,KX416392,1.0,1
10316,KX413657,1.0,1
10317,KX413385,1.0,1
10318,CY234530,0.0,1
10319,CY234538,0.0,1
10320,CY235568,0.0,1
10321,CY230842,0.0,1
10322,CY239952,0.0,1
10323,CY230946,0.0,1
10324,CY234858,0.0,1
10325,MF673271,0.0,1
10326,CY242246,0.0,1
10327,MH305566,0.0,1
10328,CY244761,0.0,1
10329,CY244767,0.0,1
10330,CY240047,0.0,1
10331,CY223213,0.0,1
10332,CY234738,0.0,1
10333,CY230674,0.0,1
10334,CY244393,0.0,1
10335,MF182461,0.0,1
10336,CY244167,0.0,1
10337,CY238875,0.0,1
10338,CY244224,0.0,1
10339,CY244041,0.0,1
10340,MF673282,0.0,1
10341,CY227878,0.0,1
10342,CY244157,0.0,1
10343,MF673277,0.0,1
10344,MG066688,0.0,1
10345,CY220391,0.6666666666666666,3
10346,CY220671,0.6666666666666666,3
10347,CY214874,0.6666666666666666,3
10348,CY244108,0.6666666666666666,3
10349,CY234941,0.6666666666666666,3
10350,KY003485,0.6666666666666666,3
10351,CY220159,0.6666666666666666,3
10352,CY255017,0.6666666666666666,3
10353,KY289103,0.6666666666666666,3
10354,CY244300,0.5,2
10355,CY234956,0.5,2
10356,CY217970,0.5,2
10357,CY217994,0.5,2
10358,CY244301,0.5,2
10359,CY254913,0.5,2
10360,CY254585,0.5,2
10361,CY255049,0.5,2
10362,CY255041,0.5,2
10363,CY244154,0.5,2
10364,CY234925,0.5,2
10365,KX916884,0.5,2
10366,CY255337,0.5,2
10367,CY255545,0.5,2
10368,CY255305,0.5,2
10369,CY214178,0.5,2
10370,KY003487,0.5,2
10371,CY209160,0.5,2
10372,CY254409,0.5,2
10373,CY254681,0.5,2
10374,CY255145,0.5,2
10375,KX416824,0.5,2
10376,CY254545,0.5,2
10377,CY254513,0.5,2
10378,CY254721,0.5,2
10379,CY255401,0.5,2
10380,CY255449,0.5,2
10381,KX416280,0.0,1
10382,KX916204,0.0,1
10383,KX885880,0.0,1
10384,KX916212,0.0,1
10385,KX916732,0.0,1
10386,KX416744,0.0,1
10387,KX917428,0.0,1
10388,CY210017,0.0,1
10389,KX917804,0.0,1
10390,CY254649,0.0,1
10391,KX415040,0.0,1
10392,KX416104,0.0,1
10393,KX416520,0.0,1
10394,KX917492,0.0,1
10395,KX416840,0.0,1
10396,KY078625,0.0,1
10397,KX918180,0.0,1
10398,KX917060,0.0,1
10399,KX415240,0.0,1
10400,KX917220,0.0,1
10401,KX917548,0.0,1
10402,KX917876,0.0,1
10403,KX413945,0.0,1
10404,CY208342,0.0,1
10405,KX416960,0.0,1
10406,CY209846,0.0,1
10407,KX916252,0.0,1
10408,KX414513,0.0,1
10409,KX917900,0.0,1
10410,KX917396,0.0,1
10411,KX918252,0.0,1
10412,KX416304,0.0,1
10413,KY003522,0.0,1
10414,KX917508,0.0,1
10415,KX416696,0.0,1
10416,CY209875,0.0,1
10417,KX416552,0.0,1
10418,CY209765,0.0,1
10419,CY208345,0.0,1
10420,CY208236,0.0,1
10421,CY208343,0.0,1
10422,KX415464,0.0,1
10423,KX917556,0.0,1
10424,KX416968,0.0,1
10425,KX917588,0.0,1
10426,KX917604,0.0,1
10427,KX918100,0.0,1
10428,KX416776,0.0,1
10429,KY044342,0.0,1
10430,KX415472,0.0,1
10431,KX416216,0.0,1
10432,KX917836,0.0,1
10433,KX416912,0.0,1
10434,KX917524,0.0,1
10435,CY209871,0.0,1
10436,CY208198,0.0,1
10437,CY209764,0.0,1
10438,CY209770,0.0,1
10439,CY208288,0.0,1
10440,CY209845,0.0,1
10441,MF195726,0.0,1
10442,CY208212,0.0,1
10443,CY220391,0.6666666666666666,3
10444,CY220671,0.6666666666666666,3
10445,CY214874,0.6666666666666666,3
10446,CY244108,0.6666666666666666,3
10447,CY234941,0.6666666666666666,3
10448,KY003485,0.6666666666666666,3
10449,CY220159,0.6666666666666666,3
10450,CY255017,0.6666666666666666,3
10451,KY289103,0.6666666666666666,3
10452,CY244300,0.5,2
10453,CY234956,0.5,2
10454,CY217970,0.5,2
10455,CY217994,0.5,2
10456,CY244301,0.5,2
10457,CY254913,0.5,2
10458,CY254585,0.5,2
10459,CY255049,0.5,2
10460,CY255041,0.5,2
10461,CY244154,0.5,2
10462,CY234925,0.5,2
10463,KX916884,0.5,2
10464,CY255337,0.5,2
10465,CY255545,0.5,2
10466,CY255305,0.5,2
10467,CY214178,0.5,2
10468,KY003487,0.5,2
10469,CY209160,0.5,2
10470,CY254409,0.5,2
10471,CY254681,0.5,2
10472,CY255145,0.5,2
10473,KX416824,0.5,2
10474,CY254545,0.5,2
10475,CY254513,0.5,2
10476,CY254721,0.5,2
10477,CY255401,0.5,2
10478,CY255449,0.5,2
10479,CY220391,0.6666666666666666,3
10480,CY220671,0.6666666666666666,3
10481,CY214874,0.6666666666666666,3
10482,CY244108,0.6666666666666666,3
10483,CY234941,0.6666666666666666,3
10484,KY003485,0.6666666666666666,3
10485,CY220159,0.6666666666666666,3
10486,CY255017,0.6666666666666666,3
10487,KY289103,0.6666666666666666,3
10488,KX415896,0.0,1
10489,KX916556,0.0,1
10490,KX416368,0.0,1
10491,MG815820,0.0,1
10492,KY078621,0.0,1
10493,KX413158,0.0,1
10494,KX917276,0.0,1
10495,KX918284,0.0,1
10496,KX918068,0.0,1
10497,KX416768,0.0,1
10498,KX414769,0.0,1
10499,KX415544,0.0,1
10500,CY259455,0.0,1
10501,KY078638,0.0,1
10502,KX416272,0.0,1
10503,KY044442,0.0,1
10504,KX917348,0.0,1
10505,KX416888,0.0,1
10506,KX918260,0.0,1
10507,KX918060,0.0,1
10508,KX917948,0.0,1
10509,KX916140,0.0,1
10510,KX416376,0.0,1
10511,KY078617,0.0,1
10512,CY209880,0.0,1
10513,KX917956,0.0,1
10514,CY254729,0.0,1
10515,CY255033,0.0,1
10516,KX917868,0.0,1
10517,KX415992,0.0,1
10518,KX416872,0.0,1
10519,KX918004,0.0,1
10520,KX917996,0.0,1
10521,KX413977,0.0,1
10522,KX917468,0.0,1
10523,KX916300,0.0,1
10524,KX917612,0.0,1
10525,KX415384,0.0,1
