tip,WHO
CY266839,A2/re
CY266463,A2/re
CY266775,A2/re
CY266711,A2/re
CY266823,A2/re
CY266687,A2/re
CY266727,A2/re
CY266495,A2/re
MH307015,A2/re
MH126641,A2/re
MH600977,A2/re
MH601418,A2/re
CY264441,A2/re
MH443699,A2/re
CY261495,A2/re
MH294825,A2/re
CY234842,A2/re
MH294885,A2/re
MH080267,A2/re
CY242366,A2/re
CY245270,A2/re
MH294924,A2/re
MG974562,A2/re
MH294929,A2/re
CY258220,A2/re
CY258228,A2/re
MH294860,A2/re
MH233407,A2
MH080147,A2
MH127225,A2
MG066685,A2
MH307207,A2
CY265037,A2
CY265045,A2
MH601745,A2
MH600889,A2
MG831041,A2
CY261193,A2
MH082580,A2
CY223894,A2
CY259255,A2
CY264973,A2
CY221758,A2
CY214114,A2
MF182478,A2
MF182481,A2
MF182479,A2
MF182480,A2
MF182485,A2
CY232364,A2
CY244082,A2
CY234880,A2
CY234690,A2
CY234970,A2
CY223317,A2
CY239705,A2
CY220335,A2
KY583701,A2
MF673279,A2
KY583704,A2
MF182471,A2
CY214394,A2
CY235496,A2
CY238883,A2
CY232508,A2
CY244168,A2
CY243892,A2
CY243909,A2
CY244252,A2
CY244103,A2
CY244089,A2
CY243993,A2
KY583616,A2
CY234927,A2
CY232492,A2
CY226711,A2
CY227870,A2
CY230069,A2
CY259191,A2
CY238923,A2
CY239928,A2
CY227254,A2
CY259295,A2
KY583698,A2
KY583699,A2
KY583696,A2
CY227734,A2
KY583702,A2
KY583703,A2
KY583686,A2
KY583682,A2
CY235632,A2
CY240087,A2
CY223173,A2
CY224030,A2
CY228389,A2
CY231125,A2
CY230786,A2
CY232324,A2
CY232594,A2
CY220567,A2
CY232516,A2
CY220727,A2
CY244213,A2
CY219236,A2
CY244397,A2
CY234943,A2
CY244395,A2
CY244074,A2
CY243982,A2
CY243932,A2
KY583685,A2
CY243897,A2
CY223189,A2
CY225358,A2
CY223237,A2
CY244401,A2
CY212666,A2
CY214786,A2
CY230826,A2
CY214770,A2
CY212026,A2
CY215873,A2
CY238867,A2
CY235792,A2
CY238859,A2
CY234993,A2
CY228725,A2
CY214994,A2
CY225398,A2
CY221989,A2
CY218094,A2
CY227166,A2
CY226934,A2
MF182523,A2
CY244304,A2
CY230730,A2
CY230770,A2
CY216409,A2
CY220135,A2
MF593724,A2
CY242350,A2
CY255569,A2
CY219194,A2
CY255313,A2
CY235472,A2
CY214522,A2
CY220551,A2
CY212986,A2
CY212978,A2
CY214714,A2
CY230858,A2
CY234730,A2
CY232372,A2
CY244086,A2
CY234980,A2
CY228741,A2
CY214490,A2
CY216201,A2
CY223285,A2
CY227638,A2
CY216505,A2
CY244202,A2
CY242102,A2
CY212426,A2
CY238593,A2
CY259055,A2
CY234602,A2
CY228301,A2
CY224086,A2
CY238362,A2
CY259183,A2
CY243983,A2
CY212546,A2
CY228901,A2
CY226966,A2
CY236008,A2
CY212674,A2
CY226575,A2
CY244254,A2
MF593740,A2
CY210361,A2
CY216001,A2
CY215985,A2
MF182507,A2
CY228917,A2
CY212626,A2
CY259175,A2
MF593731,A2
CY244394,A2
CY243995,A2
CY227438,A2
CY244255,A2
CY244215,A2
MF182532,A2
CY244017,A2
CY244019,A2
CY244286,A2
CY243873,A2
KY583684,A2
MF593742,A2
CY244270,A2
KY583557,A2
CY244197,A2
MF593733,A2
CY234964,A2
CY243958,A2
CY243888,A2
CY243887,A2
CY244158,A2
CY255177,A2
CY243956,A2
CY234973,A2
CY214642,A2
CY230714,A2
CY212746,A2
CY256349,A2
CY256309,A2
CY245430,A2
CY256285,A2
CY249907,A2
CY257589,A2
MH131454,A2
CY220095,A2
CY212522,A2
CY231139,A2
CY225310,A2
CY216793,A2
CY245222,A2
CY245422,A2
MF593737,A2
KY583694,A2
MH393251,A2
CY224934,A2
CY227534,A2
CY227542,A2
CY228653,A2
CY227758,A2
CY215010,A2
CY220351,A2
CY220615,A2
CY219069,A2
CY255513,A2
CY230293,A2
CY221973,A2
CY228381,A2
CY215074,A2
CY214682,A2
CY213034,A2
CY230618,A2
CY230890,A2
CY209240,A2
CY243994,A2
CY234912,A2
KY583508,A2
CY212906,A2
CY226775,A2
CY226807,A2
CY227766,A2
CY215026,A2
CY227326,A2
CY210671,A2
CY211771,A2
CY235020,A2
CY213090,A2
CY243937,A2
CY235005,A2
CY244236,A2
CY223221,A2
CY230882,A2
KY583555,A2
MF182506,A2
MF593744,A2
KY289066,A2
CY212554,A2
CY212442,A2
MH082564,A2
CY264878,A2
CY261575,A2
CY261567,A2
CY242062,A2
MH082215,A2
CY266034,A2
CY261583,A2
MH294756,A2
CY263144,A2
CY250683,A2
CY232332,A2
CY231070,A2
CY214650,A2
CY244165,A2
CY223926,A2
CY225334,A2
CY227206,A2
CY228765,A2
CY224150,A2
CY211723,A2
CY223061,A2
CY227798,A2
CY227806,A2
CY244063,A2
CY244119,A2
CY226495,A2
CY223790,A2
CY244035,A2
KY289355,A2
KY583617,A2
CY244004,A2
CY212778,A2
CY227158,A2
CY244049,A2
CY244107,A2
CY243908,A2
CY244106,A2
CY238354,A2
CY232444,A2
CY209104,A2
CY227814,A2
CY227718,A2
CY232254,A2
CY223942,A2
CY228893,A2
CY211747,A2
CY220415,A2
CY220167,A2
KY583692,A2
CY244181,A2
MF593743,A2
MF593736,A2
CY243929,A2
MF593732,A2
CY227294,A2
CY244161,A2
CY244173,A2
CY244211,A2
CY244038,A2
CY235016,A2
CY244060,A2
CY244037,A2
CY244277,A2
CY244210,A2
CY235009,A2
CY226591,A2
CY238282,A2
CY227830,A2
CY209096,A2
CY230117,A2
CY211882,A2
CY220711,A2
CY238811,A2
CY235712,A2
CY210512,A2
MF593729,A2
CY212370,A2
CY255393,A2
CY218110,A2
CY213178,A2
MG984297,A2
MG984233,A2
MG984281,A2
MG984473,A2
MG984118,A2
MG984209,A2
MG984201,A2
MG984153,A2
MG984134,A2
MG984193,A2
MG984513,A2
MG984529,A2
MG984385,A2
MG984265,A2
MG984170,A2
MG984177,A2
MF593727,A2
KY435822,A2
KY583683,A2
CY244020,A2
MF593738,A2
CY244240,A2
MF593726,A2
MF593739,A2
MF593728,A2
MH393247,A2
MF673288,A2
MF673291,A2
MF673286,A2
MF673289,A2
MF673283,A2
MH729440,A2
MG830893,A2
MF673281,A2
CY227590,A2
CY222981,A2
CY225246,A2
KY949839,A2
CY234248,A2
CY224142,A2
CY220703,A2
KY950123,A2
CY233384,A2
MH233407,A2
MH080147,A2
MH127225,A2
MG066685,A2
MH307207,A2
CY265037,A2
CY265045,A2
MH601745,A2
MH600889,A2
MG831041,A2
CY261193,A2
MH082580,A2
CY223894,A2
CY259255,A2
CY264973,A2
CY221758,A2
CY214114,A2
MF182478,A2
MF182481,A2
MF182479,A2
MF182480,A2
MF182485,A2
CY232364,A2
CY244082,A2
CY234880,A2
CY234690,A2
CY234970,A2
CY223317,A2
CY239705,A2
CY220335,A2
KY583701,A2
MF673279,A2
KY583704,A2
MF182471,A2
CY214394,A2
CY235496,A2
CY238883,A2
CY232508,A2
CY244168,A2
CY243892,A2
CY243909,A2
CY244252,A2
CY244103,A2
CY244089,A2
CY243993,A2
KY583616,A2
CY234927,A2
CY232492,A2
CY226711,A2
CY227870,A2
CY230069,A2
CY259191,A2
CY238923,A2
CY239928,A2
CY227254,A2
CY259295,A2
KY583698,A2
KY583699,A2
KY583696,A2
CY227734,A2
KY583702,A2
KY583703,A2
KY583686,A2
KY583682,A2
CY235632,A2
CY240087,A2
CY223173,A2
CY224030,A2
CY228389,A2
CY231125,A2
CY230786,A2
CY232324,A2
CY232594,A2
CY220567,A2
CY232516,A2
CY220727,A2
CY244213,A2
CY219236,A2
CY244397,A2
CY234943,A2
CY244395,A2
CY244074,A2
CY243982,A2
CY243932,A2
KY583685,A2
CY243897,A2
CY223189,A2
CY225358,A2
CY223237,A2
CY244401,A2
CY212666,A2
CY214786,A2
CY230826,A2
CY214770,A2
CY212026,A2
CY215873,A2
CY238867,A2
CY235792,A2
CY238859,A2
CY234993,A2
CY228725,A2
CY214994,A2
CY225398,A2
CY221989,A2
CY218094,A2
CY227166,A2
CY226934,A2
MF182523,A2
CY244304,A2
CY230730,A2
CY230770,A2
CY216409,A2
CY220135,A2
MF593724,A2
CY242350,A2
CY255569,A2
CY219194,A2
CY255313,A2
CY235472,A2
CY214522,A2
CY220551,A2
CY212986,A2
CY212978,A2
CY214714,A2
CY230858,A2
CY234730,A2
CY232372,A2
CY244086,A2
CY234980,A2
CY228741,A2
CY214490,A2
CY216201,A2
CY223285,A2
CY227638,A2
CY216505,A2
CY244202,A2
CY242102,A2
CY212426,A2
CY238593,A2
CY259055,A2
CY234602,A2
CY228301,A2
CY224086,A2
CY238362,A2
CY259183,A2
CY243983,A2
CY212546,A2
CY228901,A2
CY226966,A2
CY236008,A2
CY212674,A2
CY226575,A2
CY244254,A2
MF593740,A2
CY210361,A2
CY216001,A2
CY215985,A2
MF182507,A2
CY228917,A2
CY212626,A2
CY259175,A2
MF593731,A2
CY244394,A2
CY243995,A2
CY227438,A2
CY244255,A2
CY244215,A2
MF182532,A2
CY244017,A2
CY244019,A2
CY244286,A2
CY243873,A2
KY583684,A2
MF593742,A2
CY244270,A2
KY583557,A2
CY244197,A2
MF593733,A2
CY234964,A2
CY243958,A2
CY243888,A2
CY243887,A2
CY244158,A2
CY255177,A2
CY243956,A2
CY234973,A2
CY214642,A2
CY230714,A2
CY212746,A2
MH233407,A2
MH080147,A2
MH127225,A2
MG066685,A2
MH307207,A2
CY265037,A2
CY265045,A2
MH601745,A2
MH600889,A2
MG831041,A2
CY261193,A2
MH082580,A2
CY223894,A2
CY259255,A2
CY264973,A2
CY221758,A2
CY214114,A2
MH233407,A2
MH080147,A2
MH127225,A2
MG066685,A2
MH307207,A2
CY265037,A2
CY265045,A2
MH601745,A2
MH600889,A2
MG831041,A2
CY261193,A2
MH082580,A2
MH233407,A2
MH080147,A2
MH127225,A2
MH233407,A2
MH080147,A2
MH127225,A2
MH233407,A2
MH080147,A2
MH127225,A2
MH233407,A2
MH307207,A2
CY265037,A2
CY265045,A2
MH601745,A2
MH600889,A2
MH307207,A2
CY265037,A2
CY265045,A2
MH601745,A2
MH600889,A2
MG831041,A2
CY261193,A2
MH082580,A2
CY224030,A2
CY228389,A2
CY231125,A2
CY230786,A2
CY232324,A2
CY232594,A2
CY220567,A2
CY232516,A2
CY220727,A2
CY244213,A2
CY219236,A2
CY244397,A2
CY234943,A2
CY244395,A2
CY244074,A2
CY243982,A2
CY243932,A2
KY583685,A2
CY243897,A2
CY223189,A2
CY225358,A2
CY223237,A2
CY244401,A2
CY212666,A2
CY214786,A2
CY230826,A2
CY214770,A2
CY212026,A2
CY215873,A2
CY238867,A2
CY235792,A2
CY238859,A2
CY234993,A2
CY228725,A2
CY214994,A2
CY225398,A2
CY221989,A2
CY244086,A2
CY234980,A2
CY228741,A2
CY214490,A2
CY216201,A2
CY223285,A2
CY227638,A2
CY216505,A2
CY244202,A2
CY242102,A2
CY212426,A2
CY238593,A2
CY259055,A2
CY234602,A2
CY228301,A2
CY224086,A2
CY238362,A2
CY259183,A2
CY226575,A2
CY244254,A2
MF593740,A2
CY210361,A2
CY216001,A2
CY215985,A2
MF182507,A2
CY228917,A2
CY212626,A2
CY259175,A2
CY227534,A2
CY227542,A2
CY228653,A2
CY227758,A2
CY215010,A2
CY220351,A2
CY220615,A2
CY219069,A2
CY215074,A2
CY214682,A2
CY213034,A2
CY230618,A2
CY230890,A2
CY209240,A2
CY243994,A2
CY234912,A2
KY583508,A2
CY212906,A2
CY226775,A2
CY226807,A2
CY227766,A2
CY215026,A2
CY227326,A2
CY210671,A2
CY211771,A2
CY235020,A2
CY213090,A2
CY243937,A2
CY235005,A2
CY244236,A2
CY223221,A2
CY230882,A2
KY583555,A2
MF182506,A2
MF593744,A2
KY289066,A2
CY212554,A2
CY212442,A2
CY223061,A2
CY227798,A2
CY227806,A2
CY244063,A2
CY244119,A2
CY226495,A2
CY223790,A2
CY244035,A2
KY289355,A2
KY583617,A2
CY244004,A2
CY212778,A2
CY227158,A2
CY244049,A2
CY244107,A2
CY243908,A2
CY244106,A2
CY238354,A2
CY232444,A2
CY209104,A2
CY227814,A2
CY227718,A2
CY232254,A2
CY223942,A2
CY228893,A2
CY211747,A2
CY220415,A2
CY220167,A2
KY583692,A2
CY244181,A2
MF593743,A2
MF593736,A2
CY243929,A2
MF593732,A2
CY227294,A2
CY244161,A2
CY244173,A2
CY244211,A2
CY244038,A2
CY235016,A2
CY244060,A2
CY244037,A2
CY244277,A2
CY244210,A2
CY235009,A2
CY226591,A2
CY238282,A2
CY227830,A2
CY209096,A2
CY230117,A2
CY211882,A2
CY220711,A2
CY238811,A2
CY235712,A2
CY210512,A2
MF593729,A2
CY212370,A2
CY255393,A2
CY218110,A2
CY213178,A2
MG984297,A2
MG984233,A2
MG984281,A2
MG984473,A2
MG984118,A2
MG984209,A2
MG984201,A2
MG984153,A2
MG984134,A2
MG984193,A2
MG984513,A2
MG984529,A2
MG984385,A2
MG984265,A2
MG984170,A2
MG984177,A2
MF593727,A2
KY435822,A2
KY583683,A2
CY244020,A2
MF593738,A2
CY244240,A2
MF593726,A2
MF593739,A2
MF593728,A2
MH393247,A2
MF673288,A2
MF673291,A2
MF673286,A2
MF673289,A2
MF673283,A2
MH729440,A2
MG830893,A2
MF673281,A2
CY227590,A2
CY222981,A2
CY225246,A2
KY949839,A2
CY234248,A2
CY224142,A2
CY220703,A2
KY950123,A2
CY266823,3c
CY266823,3c
CY266823,3c
CY266823,3c
CY266823,3c
CY266823,3c
CY243631,3c
CY245062,3c
CY243591,3c
CY242390,3c
CY234530,A4
CY234538,A4
CY235568,A4
CY230842,A4
CY239952,A4
CY230946,A4
CY234858,A4
MF673271,A4
CY242246,A4
MH305566,A4
CY244761,A4
CY244767,A4
CY240047,A4
CY223213,A4
CY234738,A4
CY230674,A4
CY244393,A4
MF182461,A4
CY244167,A4
CY238875,A4
CY244224,A4
CY244041,A4
MF673282,A4
CY227878,A4
MF673277,A4
CY220391,3c3.A
CY220671,3c3.A
CY214874,3c3.A
CY244108,3c3.A
CY234941,3c3.A
KY003485,3c3.A
CY220159,3c3.A
CY255017,3c3.A
KY289103,3c3.A
CY234956,3c3.A
CY217970,3c3.A
CY217994,3c3.A
CY244301,3c3.A
CY254913,3c3.A
CY254585,3c3.A
CY255049,3c3.A
CY255041,3c3.A
CY244154,3c3.A
CY234925,3c3.A
KX916884,3c3.A
CY255337,3c3.A
CY255545,3c3.A
CY255305,3c3.A
CY214178,3c3.A
KY003487,3c3.A
CY209160,3c3.A
CY254409,3c3.A
CY254681,3c3.A
CY255145,3c3.A
KX416824,3c3.A
CY254545,3c3.A
CY254513,3c3.A
CY254721,3c3.A
CY255401,3c3.A
CY255449,3c3.A
KX416280,3c3.A
KX916204,3c3.A
KX885880,3c3.A
KX916212,3c3.A
KX916732,3c3.A
KX416744,3c3.A
KX917428,3c3.A
CY210017,3c3.A
KX917804,3c3.A
CY254649,3c3.A
KX415040,3c3.A
KX416104,3c3.A
KX416520,3c3.A
KX917492,3c3.A
KX416840,3c3.A
KY078625,3c3.A
KX918180,3c3.A
KX917060,3c3.A
KX415240,3c3.A
KX917220,3c3.A
KX917548,3c3.A
KX917876,3c3.A
KX413945,3c3.A
CY208342,3c3.A
KX416960,3c3.A
CY209846,3c3.A
KX916252,3c3.A
KX414513,3c3.A
KX917900,3c3.A
KX917396,3c3.A
KX918252,3c3.A
KX416304,3c3.A
KY003522,3c3.A
KX917508,3c3.A
KX416696,3c3.A
CY209875,3c3.A
KX416552,3c3.A
CY209765,3c3.A
CY208345,3c3.A
CY208236,3c3.A
CY208343,3c3.A
KX415464,3c3.A
KX917556,3c3.A
KX416968,3c3.A
KX917588,3c3.A
KX917604,3c3.A
KX918100,3c3.A
KX416776,3c3.A
KY044342,3c3.A
KX415472,3c3.A
KX416216,3c3.A
KX917836,3c3.A
KX416912,3c3.A
KX917524,3c3.A
CY209871,3c3.A
CY208198,3c3.A
CY209764,3c3.A
CY208288,3c3.A
CY209845,3c3.A
MF195726,3c3.A
CY208212,3c3.A
CY220391,3c3.A
CY220671,3c3.A
CY214874,3c3.A
CY244108,3c3.A
CY234941,3c3.A
KY003485,3c3.A
CY220159,3c3.A
CY255017,3c3.A
KY289103,3c3.A
CY234956,3c3.A
CY217970,3c3.A
CY217994,3c3.A
CY244301,3c3.A
CY254913,3c3.A
CY254585,3c3.A
CY255049,3c3.A
CY255041,3c3.A
CY244154,3c3.A
CY234925,3c3.A
KX916884,3c3.A
CY255337,3c3.A
CY255545,3c3.A
CY255305,3c3.A
CY214178,3c3.A
KY003487,3c3.A
CY209160,3c3.A
CY254409,3c3.A
CY254681,3c3.A
CY255145,3c3.A
KX416824,3c3.A
CY254545,3c3.A
CY254513,3c3.A
CY254721,3c3.A
CY255401,3c3.A
CY255449,3c3.A
CY220391,3c3.A
CY220671,3c3.A
CY214874,3c3.A
CY244108,3c3.A
CY234941,3c3.A
KY003485,3c3.A
CY220159,3c3.A
CY255017,3c3.A
KY289103,3c3.A
KX415896,3c3.A
KX916556,3c3.A
KX416368,3c3.A
MG815820,3c3.A
KY078621,3c3.A
KX413158,3c3.A
KX917276,3c3.A
KX918284,3c3.A
KX918068,3c3.A
KX416768,3c3.A
KX414769,3c3.A
KX415544,3c3.A
CY259455,3c3.A
KY078638,3c3.A
KX416272,3c3.A
KY044442,3c3.A
KX917348,3c3.A
KX416888,3c3.A
KX918260,3c3.A
KX918060,3c3.A
KX917948,3c3.A
KX916140,3c3.A
KX416376,3c3.A
KY078617,3c3.A
CY209880,3c3.A
KX917956,3c3.A
CY254729,3c3.A
CY255033,3c3.A
KX917868,3c3.A
KX415992,3c3.A
KX416872,3c3.A
KX918004,3c3.A
KX917996,3c3.A
KX413977,3c3.A
KX917468,3c3.A
KX916300,3c3.A
KX917612,3c3.A
KX415384,3c3.A
CY244098,3c3.A
CY244100,3c3.A
CY223021,3c3.A
KX918348,3c3.A
KX917620,3c3.A
CY216377,3c3.A
KX413286,3c3.A
KX416728,3c3.A
KX416312,3c3.A
KX416936,3c3.A
CY209865,3c3.A
KY078604,3c3.A
KY078602,3c3.A
CY210049,3c3.A
KY078618,3c3.A
KY078610,3c3.A
KY078611,3c3.A
KY078606,3c3.A
KX415560,3c3.A
KX918036,3c3.A
KY078642,3c3.A
KY078643,3c3.A
KX916628,3c3.A
KX917484,3c3.A
KX916668,3c3.A
KY078640,3c3.A
KY078641,3c3.A
KY078639,3c3.A
KY078637,3c3.A
KX916516,3c3.A
KY044166,3c3.A
KY044173,3c3.A
KX916724,3c3.A
KX416880,3c3.A
CY209882,3c3.A
KX416592,3c3.A
KX416584,3c3.A
KX917828,3c3.A
CY209851,3c3.A
KX917780,3c3.A
KX917932,3c3.A
KX416536,3c3.A
KX415432,3c3.A
KX412510,3c3.A
CY234937,3c3.A
CY244261,3c3.A
CY257194,3c3.A
CY240755,3c3.A
KY615391,3c3.A
CY244278,3c3.A
KY116350,3c3.A
CY259487,3c3.A
KX417016,3c3.A
KX415360,3c3.A
CY209873,3c3.A
MF195736,3c3.A
KX917788,3c3.A
KX414801,3c3.A
KX414968,3c3.A
KX917564,3c3.A
KX417000,3c3.A
KX003445,3c3.A
CY244392,3c3.A
CY243951,3c3.A
CY244159,3c3.A
KY289350,3c3.A
KY289394,3c3.A
CY213274,3c3.A
CY211716,3c3.A
CY244162,3c3.A
KX916220,3c3.A
KX916228,3c3.A
KX916236,3c3.A
KX916804,3c3.A
KX916716,3c3.A
KX415840,3c3.A
KX916404,3c3.A
KX917420,3c3.A
KX413166,3c3.A
KX413190,3c3.A
KX916436,3c3.A
KX415520,3c3.A
KX916700,3c3.A
KX413198,3c3.A
KX916412,3c3.A
KX413134,3c3.A
KX412910,3c3.A
KX417008,3c3.A
KX413174,3c3.A
KX416184,3c3.A
KX918404,3c3.A
KX916428,3c3.A
KX414809,3c3.A
KX414737,3c3.A
KX414353,3c3.A
KX415712,3c3.A
KX413150,3c3.A
KX414785,3c3.A
CY244392,3c3.A
CY243951,3c3.A
CY244159,3c3.A
KY289350,3c3.A
KY289394,3c3.A
CY213274,3c3.A
CY211716,3c3.A
CY244162,3c3.A
KX916220,3c3.A
KX916228,3c3.A
KX916236,3c3.A
KX916804,3c3.A
KX916716,3c3.A
KX415840,3c3.A
KX916404,3c3.A
KX917420,3c3.A
KX413166,3c3.A
KX413190,3c3.A
KX916436,3c3.A
KX415520,3c3.A
KX916700,3c3.A
KX413198,3c3.A
CY244392,3c3.A
CY243951,3c3.A
CY244159,3c3.A
KY289350,3c3.A
KY289394,3c3.A
CY213274,3c3.A
CY211716,3c3.A
CY244162,3c3.A
KX916220,3c3.A
MH246871,3c3.A
MH358542,3c3.A
MH358942,3c3.A
MH358934,3c3.A
MH600548,3c3.A
MH600865,3c3.A
MH601105,3c3.A
MH246607,3c3.A
MH669579,3c3.A
MH246463,3c3.A
MH246535,3c3.A
MH358550,3c3.A
MH600856,3c3.A
MH358502,3c3.A
MH358718,3c3.A
MH246447,3c3.A
MH601657,3c3.A
MH358870,3c3.A
MH585980,3c3.A
MH306915,3c3.A
MH131366,3c3.A
MH600761,3c3.A
MH306943,3c3.A
MH233503,3c3.A
MH246671,3c3.A
MH358782,3c3.A
MH246786,3c3.A
MH669643,3c3.A
MH358622,3c3.A
MH246211,3c3.A
MH082428,3c3.A
MH540853,3c3.A
MH540957,3c3.A
MH586084,3c3.A
MH358918,3c3.A
MH600873,3c3.A
MH669587,3c3.A
MH669675,3c3.A
MH669680,3c3.A
MH126896,3c3.A
MH540877,3c3.A
MH358926,3c3.A
MH246225,3c3.A
MH358582,3c3.A
MH540920,3c3.A
MH600625,3c3.A
MH358574,3c3.A
MH585916,3c3.A
MH601145,3c3.A
MH601129,3c3.A
MH601139,3c3.A
MH358798,3c3.A
MH294861,3c3.A
MH601486,3c3.A
MH358670,3c3.A
MH600929,3c3.A
MH600937,3c3.A
MH600649,3c3.A
MH600796,3c3.A
MH358878,3c3.A
MH307042,3c3.A
MH601057,3c3.A
MH600825,3c3.A
MH233455,3c3.A
MH600737,3c3.A
MH358886,3c3.A
MH586436,3c3.A
MH586332,3c3.A
MH080227,3c3.A
CY264830,3c3.A
MH246359,3c3.A
CY244902,3c3.A
CY236000,3c3.A
CY228517,3c3.A
CY227630,3c3.A
CY244110,3c3.A
CY232303,3c3.A
CY234642,3c3.A
CY228413,3c3.A
CY232340,3c3.A
CY238931,3c3.A
CY244177,3c3.A
CY234850,3c3.A
CY234754,3c3.A
CY234762,3c3.A
CY234770,3c3.A
CY232460,3c3.A
CY238662,3c3.A
CY244109,3c3.A
CY232380,3c3.A
CY242086,3c3.A
CY239944,3c3.A
CY242126,3c3.A
CY222061,3c3.A
CY244271,3c3.A
CY244296,3c3.A
CY244076,3c3.A
CY228581,3c3.A
CY227662,3c3.A
CY227622,3c3.A
CY234778,3c3.A
CY244249,3c3.A
CY227558,3c3.A
CY244299,3c3.A
CY244402,3c3.A
CY243930,3c3.A
CY230980,3c3.A
CY234722,3c3.A
CY239888,3c3.A
MF673479,3c3.A
KY289101,3c3.A
CY244238,3c3.A
CY243884,3c3.A
CY228797,3c3.A
CY234818,3c3.A
CY244406,3c3.A
CY244405,3c3.A
CY244385,3c3.A
CY227302,3c3.A
CY223878,3c3.A
CY232388,3c3.A
CY223806,3c3.A
CY224054,3c3.A
KY116166,3c3.A
CY244237,3c3.A
CY243940,3c3.A
CY235448,3c3.A
CY227902,3c3.A
CY220359,3c3.A
CY213018,3c3.A
CY232524,3c3.A
CY232532,3c3.A
CY232436,3c3.A
CY235768,3c3.A
CY232484,3c3.A
CY232296,3c3.A
KY116150,3c3.A
KY949978,3c3.A
CY234658,3c3.A
KY949831,3c3.A
CY234892,3c3.A
CY216105,3c3.A
CY244391,3c3.A
CY210298,3c3.A
KY045455,3c3.A
CY255561,3c3.A
CY219162,3c3.A
CY244160,3c3.A
CY243883,3c3.A
CY244228,3c3.A
CY236035,3c3.A
CY231091,3c3.A
KY045443,3c3.A
CY234866,3c3.A
KY949788,3c3.A
KY949985,3c3.A
MH246871,3c3.A
MH358542,3c3.A
MH358942,3c3.A
MH358934,3c3.A
MH600548,3c3.A
MH600865,3c3.A
MH601105,3c3.A
MH246607,3c3.A
MH669579,3c3.A
MH246463,3c3.A
MH246535,3c3.A
MH358550,3c3.A
MH600856,3c3.A
MH358502,3c3.A
MH358718,3c3.A
MH246447,3c3.A
MH601657,3c3.A
MH358870,3c3.A
MH585980,3c3.A
MH306915,3c3.A
MH131366,3c3.A
MH600761,3c3.A
MH306943,3c3.A
MH233503,3c3.A
MH246671,3c3.A
MH358782,3c3.A
MH246786,3c3.A
MH669643,3c3.A
MH358622,3c3.A
MH246211,3c3.A
MH082428,3c3.A
MH540853,3c3.A
MH540957,3c3.A
MH586084,3c3.A
MH358918,3c3.A
MH600873,3c3.A
MH669587,3c3.A
MH669675,3c3.A
MH669680,3c3.A
MH126896,3c3.A
MH540877,3c3.A
MH358926,3c3.A
MH246225,3c3.A
MH358582,3c3.A
MH540920,3c3.A
MH600625,3c3.A
MH358574,3c3.A
MH585916,3c3.A
MH601145,3c3.A
MH601129,3c3.A
MH601139,3c3.A
MH358798,3c3.A
MH294861,3c3.A
MH601486,3c3.A
MH358670,3c3.A
MH600929,3c3.A
MH600937,3c3.A
MH600649,3c3.A
MH600796,3c3.A
MH358878,3c3.A
MH307042,3c3.A
MH601057,3c3.A
MH600825,3c3.A
MH233455,3c3.A
MH600737,3c3.A
MH358886,3c3.A
MH586436,3c3.A
MH586332,3c3.A
MH080227,3c3.A
CY264830,3c3.A
MH246359,3c3.A
CY244902,3c3.A
CY236000,3c3.A
CY228517,3c3.A
CY227630,3c3.A
CY244110,3c3.A
CY232303,3c3.A
CY234642,3c3.A
CY228413,3c3.A
CY232340,3c3.A
CY238931,3c3.A
CY244177,3c3.A
CY234850,3c3.A
CY234754,3c3.A
CY234762,3c3.A
CY234770,3c3.A
CY232460,3c3.A
CY238662,3c3.A
CY244109,3c3.A
CY232380,3c3.A
CY242086,3c3.A
CY239944,3c3.A
CY242126,3c3.A
CY222061,3c3.A
CY244271,3c3.A
CY244296,3c3.A
CY244076,3c3.A
CY228581,3c3.A
CY227662,3c3.A
CY227622,3c3.A
CY234778,3c3.A
CY244249,3c3.A
CY227558,3c3.A
CY244299,3c3.A
CY244402,3c3.A
CY243930,3c3.A
CY230980,3c3.A
CY234722,3c3.A
CY239888,3c3.A
MF673479,3c3.A
KY289101,3c3.A
CY244238,3c3.A
CY243884,3c3.A
CY228797,3c3.A
CY234818,3c3.A
CY244406,3c3.A
CY244405,3c3.A
CY244385,3c3.A
CY227302,3c3.A
CY223878,3c3.A
CY232388,3c3.A
CY223806,3c3.A
CY224054,3c3.A
KY116166,3c3.A
CY244237,3c3.A
CY243940,3c3.A
CY235448,3c3.A
CY227902,3c3.A
CY220359,3c3.A
CY213018,3c3.A
CY232524,3c3.A
CY232532,3c3.A
CY232436,3c3.A
CY235768,3c3.A
CY232484,3c3.A
CY232296,3c3.A
KY116150,3c3.A
KY949978,3c3.A
CY234658,3c3.A
KY949831,3c3.A
MH246871,3c3.A
MH358542,3c3.A
MH358942,3c3.A
MH358934,3c3.A
MH600548,3c3.A
MH600865,3c3.A
MH601105,3c3.A
MH246607,3c3.A
MH669579,3c3.A
MH246463,3c3.A
MH246535,3c3.A
MH358550,3c3.A
MH600856,3c3.A
MH358502,3c3.A
MH358718,3c3.A
MH246447,3c3.A
MH601657,3c3.A
MH358870,3c3.A
MH585980,3c3.A
MH306915,3c3.A
MH131366,3c3.A
MH600761,3c3.A
MH306943,3c3.A
